alias,alias_norm,entity_id,canonical_name,entity_type,support_count,source_chunks,qa_ids
تمارين رياضية,تمارين رياضيه,ent_treatment_a3fdf405330a,تمارين رياضية,Treatment,0,"[""chunk_00022""]","[""ahd5k_04986""]"
تنظيف اللثة,تنظيف اللثه,ent_treatment_fca1a888ae57,تنظيف اللثة,Treatment,1,"[""chunk_00114""]","[""ahd5k_02966""]"
توبيراميت,توبيراميت,ent_treatment_07bda7f8e857,توبيراميت,Treatment,1,"[""chunk_00154""]","[""ahd5k_01266""]"
تيليفاست,تيليفاست,ent_treatment_104bb0a91d5a,تيليفاست,Treatment,1,"[""chunk_00127""]","[""ahd5k_02470""]"
ثلج,ثلج,ent_treatment_e77b8748ec09,ثلج,Treatment,1,"[""chunk_00199""]","[""ahd5k_04919""]"
ثيروكسين,ثيروكسين,ent_treatment_08325dd63292,ثيروكسين,Treatment,0,"[""chunk_00158""]","[""ahd5k_03769""]"
جراح,جراح,ent_treatment_469e39fc5835,جراح عظام,Treatment,0,"[""chunk_00046""]","[""ahd5k_02907""]"
جراح,جراح,ent_treatment_b8cee9c1b337,جراح التجميل,Treatment,0,"[""chunk_00046""]","[""ahd5k_03031""]"
جراح التجميل,جراح التجميل,ent_treatment_b8cee9c1b337,جراح التجميل,Treatment,1,"[""chunk_00046""]","[""ahd5k_03031""]"
جراح عظام,جراح عظام,ent_treatment_469e39fc5835,جراح عظام,Treatment,1,"[""chunk_00046""]","[""ahd5k_02907""]"
جراحة,جراحه,ent_treatment_e8807cc4d324,الجراحة,Treatment,0,"[""chunk_00047""]","[""ahd5k_04047""]"
جرعة,جرعه,ent_treatment_574f7ec272a2,الجرعة,Treatment,0,"[""chunk_00143""]","[""ahd5k_01831""]"
جرعة,جرعه,ent_treatment_72992721d87a,جرعة,Treatment,2,"[""chunk_00106"", ""chunk_00162""]","[""ahd5k_02200"", ""ahd5k_03516""]"
جرعة تيروكسين,جرعه تيروكسين,ent_treatment_72992721d87a,جرعة,Treatment,0,"[""chunk_00018"", ""chunk_00106"", ""chunk_00162"", ""chunk_00167""]","[""ahd5k_00372"", ""ahd5k_00791"", ""ahd5k_01491"", ""ahd5k_01750"", ""ahd5k_02200"", ""ahd5k_03516"", ""ahd5k_03753"", ""ahd5k_04258""]"
جنين القمح,جنين القمح,ent_treatment_84e0992b5157,شاي الأعشاب,Treatment,1,"[""chunk_00135""]","[""ahd5k_01394""]"
جهاز هولتر,جهاز هولتر,ent_treatment_dcc37cc6936c,جهاز هولتر,Treatment,1,"[""chunk_00066""]","[""ahd5k_04742""]"
حبه امادول,حبه امادول,ent_treatment_5ceca1d872a8,حبه امادول,Treatment,1,"[""chunk_00194""]","[""ahd5k_04623""]"
حبوب الأسبرين,حبوب الاسبرين,ent_treatment_470ecec01368,حبوب الأسبرين,Treatment,1,"[""chunk_00051""]","[""ahd5k_01005""]"
حبوب او شوفان,حبوب او شوفان,ent_treatment_e10588af6bf0,الافطار,Treatment,0,"[""chunk_00154""]","[""ahd5k_04065""]"
حبوب اوميجا 3,حبوب اوميجا 3,ent_treatment_62b0f0db0c20,حبوب اوميجا 3,Treatment,1,"[""chunk_00107""]","[""ahd5k_03828""]"
حبوب تخسيس الوزن,حبوب تخسيس الوزن,ent_treatment_6e2eca7e0846,حبوب تخسيس الوزن,Treatment,1,"[""chunk_00154""]","[""ahd5k_00127""]"
حبوب حامض الفوليك,حبوب حامض الفوليك,ent_treatment_ad1d7aa378fb,حبوب حامض الفوليك,Treatment,1,"[""chunk_00095""]","[""ahd5k_04038""]"
حبوب مغنيسيوم,حبوب مغنيسيوم,ent_treatment_25ad5edaca54,حبوب مغنيسيوم,Treatment,1,"[""chunk_00032""]","[""ahd5k_01924""]"
حجامة,حجامه,ent_treatment_b67abf88ef76,حجامة,Treatment,1,"[""chunk_00009""]","[""ahd5k_03307""]"
حشوة,حشوه,ent_treatment_b16a545c0e9c,حشوة,Treatment,1,"[""chunk_00122""]","[""ahd5k_04154""]"
حشوة الأسنان,حشوه الاسنان,ent_treatment_b16a545c0e9c,حشوة,Treatment,0,"[""chunk_00122""]","[""ahd5k_04154""]"
حشيشة الملاك,حشيشه الملاك,ent_treatment_c2ead061e2d0,حشيشة الملاك,Treatment,1,"[""chunk_00012""]","[""ahd5k_04015""]"
حليب الام,حليب الام,ent_treatment_f484b8bb62d4,حليب الام,Treatment,1,"[""chunk_00106""]","[""ahd5k_03516""]"
حليب الصويا,حليب الصويا,ent_treatment_3278b7c5cc1b,حليب الصويا,Treatment,1,"[""chunk_00020""]","[""ahd5k_01423""]"
حليب مكسر بروتين الحليب,حليب مكسر بروتين الحليب,ent_treatment_0311bc90ba75,حليب مكسر بروتين الحليب,Treatment,1,"[""chunk_00002""]","[""ahd5k_00020""]"
حمض الفوليك,حمض الفوليك,ent_treatment_db445915b47d,الحديد,Treatment,1,"[""chunk_00100""]","[""ahd5k_03707""]"
خافض حرارة,خافض حراره,ent_treatment_be514bea14bc,خافض حراره,Treatment,1,"[""chunk_00102""]","[""ahd5k_04651""]"
خافض حراره,خافض حراره,ent_treatment_be514bea14bc,خافض حراره,Treatment,1,"[""chunk_00101""]","[""ahd5k_01611""]"
خلطة الريحان و الروزماري,خلطه الريحان و الروزماري,ent_treatment_48712ae621b5,خلطة الريحان و الروزماري,Treatment,1,"[""chunk_00022""]","[""ahd5k_04612""]"
خلطة العسل والفوقص الحوصلي والغذاء الملكي والعكبر والقسط الهندي,خلطه العسل والفوقص الحوصلي والغذاء الملكي والعكبر والقسط الهندي,ent_treatment_982172163039,خلطة العسل والفوقص الحوصلي والغذاء الملكي والعكبر والقسط الهندي,Treatment,1,"[""chunk_00022""]","[""ahd5k_04779""]"
دايت ماكس,دايت ماكس,ent_treatment_1e3baddafc66,سيبوترامين,Treatment,0,"[""chunk_00141""]","[""ahd5k_03627""]"
دعامة عادية,دعامه عاديه,ent_treatment_8726a85ab84a,مركب دعامة عادية,Treatment,0,"[""chunk_00087""]","[""ahd5k_03801""]"
دكتور جهاز هضمي,دكتور جهاز هضمي,ent_treatment_85b33c000a00,دكتور جهاز هضمي,Treatment,1,"[""chunk_00187""]","[""ahd5k_02673""]"
دواء اخر,دواء اخر,ent_treatment_f53e37e03bcf,دواء اخر,Treatment,1,"[""chunk_00190""]","[""ahd5k_04948""]"
دواء الpradaxa,دواء الpradaxa,ent_treatment_fe1881a70477,دواء الpradaxa,Treatment,1,"[""chunk_00088""]","[""ahd5k_03846""]"
دواء تلفاست أ سيرين,دواء تلفاست ا سيرين,ent_treatment_9b5bfe80cea0,دواء تلفاست أ سيرين,Treatment,1,"[""chunk_00129""]","[""ahd5k_02023""]"
روتيكزيماب,روتيكزيماب,ent_treatment_0d20da4fd766,الروتيكسيماب,Treatment,0,"[""chunk_00057""]","[""ahd5k_00203""]"
روفسوفاستاتين,روفسوفاستاتين,ent_treatment_1a95beeb72ce,روفسوفاستاتين,Treatment,1,"[""chunk_00077""]","[""ahd5k_01375""]"
زراعة,زراعه,ent_treatment_cd6803651137,زراعة,Treatment,1,"[""chunk_00122""]","[""ahd5k_03032""]"
زراعة السن,زراعه السن,ent_treatment_cd6803651137,زراعة,Treatment,0,"[""chunk_00122""]","[""ahd5k_03032""]"
زيت الحبة السوداء,زيت الحبه السوداء,ent_treatment_677fdfb3086e,زيت الحبة السوداء,Treatment,1,"[""chunk_00014""]","[""ahd5k_00887""]"
زيت الحلبة,زيت الحلبه,ent_treatment_24d83b12af40,زيت الحلبة,Treatment,4,"[""chunk_00011"", ""chunk_00020""]","[""ahd5k_01292"", ""ahd5k_03104""]"
زيت الحلبه,زيت الحلبه,ent_treatment_24d83b12af40,زيت الحلبة,Treatment,0,"[""chunk_00011"", ""chunk_00020""]","[""ahd5k_01292"", ""ahd5k_03104""]"
زيت الحنظل,زيت الحنظل,ent_treatment_b036b1170044,زيت الحنظل,Treatment,1,"[""chunk_00010""]","[""ahd5k_04473""]"
زيت الزيتون,زيت الزيتون,ent_treatment_7dcc65be78f8,زيت الزيتون,Treatment,2,"[""chunk_00014"", ""chunk_00147""]","[""ahd5k_04001"", ""ahd5k_04761""]"
زيت اللوز المر,زيت اللوز المر,ent_treatment_126db3468e93,زيت اللوز المر,Treatment,1,"[""chunk_00146""]","[""ahd5k_00793""]"
سباستال,سباستال,ent_treatment_b5f12c81a7ee,سباستال,Treatment,1,"[""chunk_00112""]","[""ahd5k_04907""]"
سليماكس,سليماكس,ent_treatment_1e3baddafc66,سيبوترامين,Treatment,0,"[""chunk_00141""]","[""ahd5k_03627""]"
سوائل,سوايل,ent_treatment_b7e7fb09dd09,السوائل,Treatment,0,"[""chunk_00038"", ""chunk_00199""]","[""ahd5k_03468"", ""ahd5k_04919""]"
سيبروفلوكساسين,سيبروفلوكساسين,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,0,"[""chunk_00198""]","[""ahd5k_01255""]"
سيبوترامين,سيبوترامين,ent_treatment_1e3baddafc66,سيبوترامين,Treatment,1,"[""chunk_00141""]","[""ahd5k_03627""]"
سيبوترم,سيبوترم,ent_treatment_1e3baddafc66,سيبوترامين,Treatment,0,"[""chunk_00141""]","[""ahd5k_03627""]"
سيلدينافيل,سيلدينافيل,ent_treatment_13b8274bb134,سيلدينافيل,Treatment,1,"[""chunk_00019""]","[""ahd5k_03453""]"
شاي الأعشاب,شاي الاعشاب,ent_treatment_84e0992b5157,شاي الأعشاب,Treatment,1,"[""chunk_00135""]","[""ahd5k_01394""]"
شراب ECHINACEA,شراب echinacea,ent_treatment_c48b0529e8b1,شراب ECHINACEA,Treatment,1,"[""chunk_00006""]","[""ahd5k_02124""]"
طبيب,طبيب,ent_treatment_450cbdcb87da,الطبيب,Treatment,0,"[""chunk_00039"", ""chunk_00131""]","[""ahd5k_00507"", ""ahd5k_00780"", ""ahd5k_01058"", ""ahd5k_03689"", ""ahd5k_04866""]"
طعام,طعام,ent_treatment_60ce765ad441,الطعام,Treatment,0,"[""chunk_00097""]","[""ahd5k_01128""]"
عسل,عسل,ent_treatment_b9702eae5c6a,عسل,Treatment,1,"[""chunk_00197""]","[""ahd5k_00992""]"
عسل طبي,عسل طبي,ent_treatment_b9702eae5c6a,عسل,Treatment,0,"[""chunk_00197""]","[""ahd5k_00992""]"
عسل ملكات النحل,عسل ملكات النحل,ent_treatment_70946505d33a,عسل ملكات النحل,Treatment,1,"[""chunk_00145""]","[""ahd5k_04616""]"
عقاقير,عقاقير,ent_treatment_b5d6db6d8c42,العقاقير المضادة للذهان,Treatment,0,"[""chunk_00144""]","[""ahd5k_03579""]"
عقاقير مضادة للذهان,عقاقير مضاده للذهان,ent_treatment_b5d6db6d8c42,العقاقير المضادة للذهان,Treatment,0,"[""chunk_00144""]","[""ahd5k_03579""]"
علاج,علاج,ent_treatment_72992721d87a,جرعة,Treatment,0,"[""chunk_00018"", ""chunk_00106"", ""chunk_00162"", ""chunk_00167""]","[""ahd5k_00372"", ""ahd5k_00791"", ""ahd5k_01491"", ""ahd5k_01750"", ""ahd5k_02200"", ""ahd5k_03516"", ""ahd5k_03753"", ""ahd5k_04258""]"
علاج نقص الكريات البيضاء,علاج نقص الكريات البيضاء,ent_treatment_6e452ff6ff8f,علاج نقص الكريات البيضاء,Treatment,1,"[""chunk_00059""]","[""ahd5k_02552""]"
عمليات قلبية مفتوحة,عمليات قلبيه مفتوحه,ent_treatment_2223a55c026b,العمليات القلبية المفتوحة,Treatment,0,"[""chunk_00081""]","[""ahd5k_02957""]"
عملية القلب المفتوح,عمليه القلب المفتوح,ent_treatment_e9980cc1f2a6,عملية القلب المفتوح,Treatment,1,"[""chunk_00084""]","[""ahd5k_03015""]"
عمليه توسيع,عمليه توسيع,ent_treatment_4b104e5e7744,عمليه توسيع,Treatment,0,"[""chunk_00090""]","[""ahd5k_03671""]"
عمليه قلب مفتوح,عمليه قلب مفتوح,ent_treatment_d9340b6ee231,عمليه قلب مفتوح,Treatment,1,"[""chunk_00083""]","[""ahd5k_02399""]"
عملية قلب مفتوح,عمليه قلب مفتوح,ent_treatment_e9980cc1f2a6,عملية القلب المفتوح,Treatment,1,"[""chunk_00084""]","[""ahd5k_01294""]"
عمليه نقل شريان,عمليه نقل شريان,ent_treatment_1d3c5ceebc05,عمليه نقل شريان,Treatment,0,"[""chunk_00090""]","[""ahd5k_04900""]"
فاندسيدار,فاندسيدار,ent_treatment_842e12e5a9df,فاندسيدار,Treatment,1,"[""chunk_00190""]","[""ahd5k_00916""]"
فجل أبيض,فجل ابيض,ent_treatment_77e8744fec6a,فجل أبيض,Treatment,1,"[""chunk_00043""]","[""ahd5k_00643""]"
فروتا,فروتا,ent_treatment_1d451938e684,فروتا,Treatment,1,"[""chunk_00109""]","[""ahd5k_00891""]"
فروتا,فروتا,ent_treatment_307b31c3646d,فيتامين أ,Treatment,0,"[""chunk_00109""]","[""ahd5k_00891""]"
فروتا 5 مل,فروتا 5 مل,ent_treatment_1d451938e684,فروتا,Treatment,0,"[""chunk_00109""]","[""ahd5k_00891""]"
فول,فول,ent_treatment_ace11c18f4c4,فول,Treatment,1,"[""chunk_00053""]","[""ahd5k_00696""]"
فول المخمر,فول المخمر,ent_treatment_ace11c18f4c4,فول,Treatment,0,"[""chunk_00053""]","[""ahd5k_00696""]"
فيتامين,فيتامين,ent_treatment_cb5aeb58976f,أبيتنانت,Treatment,0,"[""chunk_00107""]","[""ahd5k_01824""]"
فيتامين أ,فيتامين ا,ent_treatment_307b31c3646d,فيتامين أ,Treatment,1,"[""chunk_00109""]","[""ahd5k_00891""]"
فيتامين بوليفيتال,فيتامين بوليفيتال,ent_treatment_2a81ae8e5fd2,فيتامين بوليفيتال,Treatment,1,"[""chunk_00112""]","[""ahd5k_04642""]"
فيتامين د,فيتامين د,ent_treatment_23b78e4c5546,فيتامين د,Treatment,1,"[""chunk_00104""]","[""ahd5k_02476""]"
فيتامين دي,فيتامين دي,ent_treatment_23b78e4c5546,فيتامين د,Treatment,1,"[""chunk_00110""]","[""ahd5k_01701""]"
فيتامين-د-,فيتامين-د-,ent_treatment_273455224ab7,فيتامين-د-,Treatment,1,"[""chunk_00106""]","[""ahd5k_03516""]"
فينوروتون,فينوروتون,ent_treatment_6528bb63fe9c,فينوروتون,Treatment,1,"[""chunk_00011""]","[""ahd5k_04697""]"
كاربيمازول,كاربيمازول,ent_treatment_4e4b38e6ff32,كاربيمازول,Treatment,1,"[""chunk_00158""]","[""ahd5k_02203""]"
كافاكافا,كافاكافا,ent_treatment_84e0992b5157,شاي الأعشاب,Treatment,1,"[""chunk_00135""]","[""ahd5k_01394""]"
كالسيوم,كالسيوم,ent_treatment_21a74567013d,كالسيوم,Treatment,1,"[""chunk_00104""]","[""ahd5k_02476""]"
كربونات الصودا,كربونات الصودا,ent_treatment_e8d6fe8e2a6a,كربونات الصودا,Treatment,1,"[""chunk_00154""]","[""ahd5k_04065""]"
كريستور,كريستور,ent_treatment_5bbcb8e80aef,كريستور,Treatment,1,"[""chunk_00077""]","[""ahd5k_01375""]"
كلوفينال,كلوفينال,ent_treatment_831958f59880,كلوفينال,Treatment,1,"[""chunk_00077""]","[""ahd5k_01990""]"
كليمين,كليمين,ent_treatment_0faf4c6d9712,كليمين,Treatment,1,"[""chunk_00161""]","[""ahd5k_00772""]"
كورتيزون,كورتيزون,ent_treatment_07bda7f8e857,توبيراميت,Treatment,0,"[""chunk_00154""]","[""ahd5k_01266""]"
كورتيزون,كورتيزون,ent_treatment_843876e28a68,كورتيزون,Treatment,1,"[""chunk_00003""]","[""ahd5k_01231""]"
كي حبة,كي حبه,ent_treatment_06c0f51bf3d5,كي حبة,Treatment,1,"[""chunk_00032""]","[""ahd5k_01924""]"
لصقات,لصقات,ent_treatment_07c97c044791,تبييض,Treatment,1,"[""chunk_00120""]","[""ahd5k_01878""]"
لعب,لعب,ent_treatment_df23e36cac5c,اللعب,Treatment,0,"[""chunk_00097""]","[""ahd5k_01128""]"
لوسنتيس,لوسنتيس,ent_treatment_1ea61807a7b3,لوسنتيس,Treatment,1,"[""chunk_00032""]","[""ahd5k_03085""]"
ماء,ماء,ent_treatment_328b48423699,الماء,Treatment,0,"[""chunk_00199""]","[""ahd5k_04919""]"
ماجريم,ماجريم,ent_treatment_6e2eca7e0846,حبوب تخسيس الوزن,Treatment,0,"[""chunk_00154""]","[""ahd5k_00127""]"
مدر بول,مدر بول,ent_treatment_b6f673a13d6a,مدر بول,Treatment,1,"[""chunk_00141""]","[""ahd5k_03627""]"
مراجعة اخصائية النسائية,مراجعه اخصاييه النساييه,ent_treatment_57825f7a3418,مراجعة اخصائية النسائية,Treatment,1,"[""chunk_00163""]","[""ahd5k_02702""]"
مراقبة ضغط الدم,مراقبه ضغط الدم,ent_treatment_e3821aa5e124,مراقبة ضغط الدم,Treatment,1,"[""chunk_00140""]","[""ahd5k_03423""]"
مركب دعامة عادية,مركب دعامه عاديه,ent_treatment_8726a85ab84a,مركب دعامة عادية,Treatment,0,"[""chunk_00087""]","[""ahd5k_03801""]"
مركز علاجي,مركز علاجي,ent_treatment_330cd62c6e95,المركز العلاجي,Treatment,0,"[""chunk_00092""]","[""ahd5k_01629""]"
مرهم مايكونازول,مرهم مايكونازول,ent_treatment_a9901bfb5bd5,مرهم مايكونازول,Treatment,1,"[""chunk_00014""]","[""ahd5k_04864""]"
مرهم مضاد حيوي,مرهم مضاد حيوي,ent_treatment_43526f78a371,مضاد حيوي,Treatment,0,"[""chunk_00098"", ""chunk_00102"", ""chunk_00108"", ""chunk_00115"", ""chunk_00195""]","[""ahd5k_01293"", ""ahd5k_01836"", ""ahd5k_03986"", ""ahd5k_04431"", ""ahd5k_04444"", ""ahd5k_04651""]"
مسكن الم,مسكن الم,ent_treatment_b8b3fb59e87b,مسكن الم,Treatment,2,"[""chunk_00115""]","[""ahd5k_00625"", ""ahd5k_01293""]"
مسكن للالم,مسكن للالم,ent_treatment_b8a506ce96be,مسكن للالم,Treatment,1,"[""chunk_00101""]","[""ahd5k_01611""]"
مضاد الهستامين,مضاد الهستامين,ent_treatment_f4b5c1573769,مضاد الهيستامين,Treatment,0,"[""chunk_00002"", ""chunk_00003"", ""chunk_00004"", ""chunk_00005"", ""chunk_00007""]","[""ahd5k_00555"", ""ahd5k_01231"", ""ahd5k_02892"", ""ahd5k_04819"", ""ahd5k_04920""]"
مضاد الهيستامين,مضاد الهيستامين,ent_treatment_f4b5c1573769,مضاد الهيستامين,Treatment,0,"[""chunk_00002"", ""chunk_00003"", ""chunk_00004"", ""chunk_00005"", ""chunk_00007""]","[""ahd5k_00555"", ""ahd5k_01231"", ""ahd5k_02892"", ""ahd5k_04819"", ""ahd5k_04920""]"
مضاد حيوي,مضاد حيوي,ent_treatment_43526f78a371,مضاد حيوي,Treatment,6,"[""chunk_00098"", ""chunk_00102"", ""chunk_00108"", ""chunk_00115"", ""chunk_00195""]","[""ahd5k_01293"", ""ahd5k_01836"", ""ahd5k_03986"", ""ahd5k_04431"", ""ahd5k_04444"", ""ahd5k_04651""]"
مضاد للهيستامين,مضاد للهيستامين,ent_treatment_104bb0a91d5a,تيليفاست,Treatment,0,"[""chunk_00127""]","[""ahd5k_02470""]"
مضاد هيسامين,مضاد هيسامين,ent_treatment_f4b5c1573769,مضاد الهيستامين,Treatment,1,"[""chunk_00003""]","[""ahd5k_01231""]"
مضاد هيستامين,مضاد هيستامين,ent_treatment_f4b5c1573769,مضاد الهيستامين,Treatment,2,"[""chunk_00002"", ""chunk_00007""]","[""ahd5k_00555"", ""ahd5k_04920""]"
