relation_id,chunk_id,qa_id,candidate_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,source_evidence,target_evidence,candidate_method,needs_llm_validation
rel_seed_b9b00149061d1228,chunk_00190,ahd5k_00916,HAS_SYMPTOM,ent_diseasecondition_1f4ad1fc407f,ملاريا,DiseaseCondition,ent_symptom_94e1fb05bddc,فقدان الشهية والرغبة في الاستفراغ,Symptom,اعملى فحص دم للملاريا مره ثانيه,اعملى فحص دم للملاريا مره ثانيه,entity_type_cooccurrence_same_qa,true
rel_seed_b8f77c772967ab14,chunk_00190,ahd5k_00916,DIAGNOSED_BY,ent_diseasecondition_1f4ad1fc407f,ملاريا,DiseaseCondition,ent_test_6cc18337a180,فحص دم للملاريا,Test,اعملى فحص دم للملاريا مره ثانيه,اعملى فحص دم للملاريا مره ثانيه,entity_type_cooccurrence_same_qa,true
rel_seed_2d36da44c4a9d539,chunk_00190,ahd5k_00916,TREATED_BY,ent_diseasecondition_1f4ad1fc407f,ملاريا,DiseaseCondition,ent_treatment_842e12e5a9df,فاندسيدار,Treatment,اعملى فحص دم للملاريا مره ثانيه,اخذت علاج(fandsidar),entity_type_cooccurrence_same_qa,true
rel_seed_5e133e865ff11f26,chunk_00190,ahd5k_00916,INVESTIGATED_BY,ent_symptom_94e1fb05bddc,فقدان الشهية والرغبة في الاستفراغ,Symptom,ent_test_6cc18337a180,فحص دم للملاريا,Test,اعملى فحص دم للملاريا مره ثانيه,اعملى فحص دم للملاريا مره ثانيه,entity_type_cooccurrence_same_qa,true
rel_seed_863b7b46dd963315,chunk_00190,ahd5k_00916,TREATED_BY,ent_symptom_94e1fb05bddc,فقدان الشهية والرغبة في الاستفراغ,Symptom,ent_treatment_842e12e5a9df,فاندسيدار,Treatment,اعملى فحص دم للملاريا مره ثانيه,اخذت علاج(fandsidar),entity_type_cooccurrence_same_qa,true
rel_seed_d859af7524ae0413,chunk_00190,ahd5k_01066,TREATED_BY,ent_diseasecondition_780d3bf613f5,قرحة,DiseaseCondition,ent_treatment_90996a0e2d01,ايزومبرازول,Treatment,مامتي جدا تعبانه من القرحة,ممكن تجرب دواء اسمه ايزومبرازول,entity_type_cooccurrence_same_qa,true
rel_seed_77aa140ce5f9a9f6,chunk_00190,ahd5k_04948,TREATED_BY,ent_diseasecondition_517952691aa3,تخم البروستاتا الحميد,DiseaseCondition,ent_treatment_f53e37e03bcf,دواء اخر,Treatment,عيانى من تخم البروستاتا الحميد,راجع الطبيب لإضافة دواء اخر للمعدة,entity_type_cooccurrence_same_qa,true
rel_seed_db1c72e5a27a8557,chunk_00191,ahd5k_00714,DIAGNOSED_BY,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,ent_test_ce6fcb80c1fe,فحص سريري,Test,التشخيص التفريقي للموضوع واسع,التشخيص التفريقي للموضوع واسع,entity_type_cooccurrence_same_qa,true
rel_seed_f4987460571f2be9,chunk_00192,ahd5k_03544,HAS_SYMPTOM,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_f4cf885a0447,سعال,Symptom,التحاليل اليومية,التحاليل اليومية,entity_type_cooccurrence_same_qa,true
rel_seed_602306e5fea379e0,chunk_00192,ahd5k_03544,DIAGNOSED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,التحاليل اليومية,التحاليل اليومية,entity_type_cooccurrence_same_qa,true
rel_seed_833396ec9f4a51fa,chunk_00192,ahd5k_03544,INVESTIGATED_BY,ent_symptom_f4cf885a0447,سعال,Symptom,ent_test_dd68aa784555,تحاليل مخبرية,Test,التحاليل اليومية,التحاليل اليومية,entity_type_cooccurrence_same_qa,true
rel_seed_ca7f6a773571ad56,chunk_00193,ahd5k_00235,TREATED_BY,ent_diseasecondition_78b578d6c9c9,توقف القلب,DiseaseCondition,ent_treatment_57dc56a67c59,تدليك القلب,Treatment,توقف القلب,تدليك القلب,entity_type_cooccurrence_same_qa,true
rel_seed_f8b18e38ba554051,chunk_00193,ahd5k_00235,TREATED_BY,ent_diseasecondition_78b578d6c9c9,توقف القلب,DiseaseCondition,ent_treatment_fb3321acf9db,الصدمة الكهربائية,Treatment,توقف القلب,الصدمة الكهربائية,entity_type_cooccurrence_same_qa,true
rel_seed_78ff5d12348cc3fc,chunk_00196,ahd5k_00065,HAS_SYMPTOM,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_symptom_b754f1a1e5a8,صداع,Symptom,"الأولفين هو نفس الدواء فولتارين , فالاثنان يحتووا على نفس المادة الفعالة ديكلوفيناك , ولكن الاسم التجاري مختلف , ولهم نفس الأعراض الجانبية .",هل عقار اولفين المسكن له اثار جانبية مثل الفولتارين حيث اني مصاب بالصداع الشقيقه واحتاج مسكن قوي وشكرا,entity_type_cooccurrence_same_qa,true
rel_seed_c7b105b5dd9d0d1d,chunk_00196,ahd5k_00065,DIAGNOSED_BY,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_test_433492431144,تحليل الحساسية,Test,"الأولفين هو نفس الدواء فولتارين , فالاثنان يحتووا على نفس المادة الفعالة ديكلوفيناك , ولكن الاسم التجاري مختلف , ولهم نفس الأعراض الجانبية .","الأولفين هو نفس الدواء فولتارين , فالاثنان يحتووا على نفس المادة الفعالة ديكلوفيناك , ولكن الاسم التجاري مختلف , ولهم نفس الأعراض الجانبية .",entity_type_cooccurrence_same_qa,true
rel_seed_1b3086917081ac82,chunk_00196,ahd5k_00065,INVESTIGATED_BY,ent_symptom_b754f1a1e5a8,صداع,Symptom,ent_test_433492431144,تحليل الحساسية,Test,هل عقار اولفين المسكن له اثار جانبية مثل الفولتارين حيث اني مصاب بالصداع الشقيقه واحتاج مسكن قوي وشكرا,"الأولفين هو نفس الدواء فولتارين , فالاثنان يحتووا على نفس المادة الفعالة ديكلوفيناك , ولكن الاسم التجاري مختلف , ولهم نفس الأعراض الجانبية .",entity_type_cooccurrence_same_qa,true
rel_seed_abae48cd7b6a5b9c,chunk_00196,ahd5k_03242,TREATED_BY,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_treatment_a0a8ee46502f,العقاقير,Treatment,قد يعطى لك المهدئات لتقلصات العضلات والعقاقير من خلال الوريد (عن طريق الوريد) لعلاج ارتفاع ضغط الدم والإثارة والألم.,قد يعطى لك المهدئات لتقلصات العضلات والعقاقير من خلال الوريد (عن طريق الوريد) لعلاج ارتفاع ضغط الدم والإثارة والألم.,entity_type_cooccurrence_same_qa,true
rel_seed_db347ae3105b718e,chunk_00197,ahd5k_00992,TREATED_BY,ent_symptom_1113453f7a36,فقدان الوعي,Symptom,ent_treatment_b9702eae5c6a,عسل,Treatment,فقدان الوعي لمريض السكري,يجب عليك اعطاء المصاب عسل تحت لسانه,entity_type_cooccurrence_same_qa,true
rel_seed_52931e734af5153e,chunk_00198,ahd5k_01255,HAS_SYMPTOM,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_symptom_018ebc11f6df,حمى,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,حمى عضة الجرذ ، وحمى عضة الفأر,entity_type_cooccurrence_same_qa,true
rel_seed_a210f4f396ba3db3,chunk_00198,ahd5k_01255,HAS_SYMPTOM,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_symptom_a3c00de774da,ارتجاف,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,ارتجاف,entity_type_cooccurrence_same_qa,true
rel_seed_24a2795dd4ff4bfd,chunk_00198,ahd5k_01255,HAS_SYMPTOM,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_symptom_320d3e905b16,أوجاع العضلات,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,أوجاع العضلات,entity_type_cooccurrence_same_qa,true
rel_seed_d2620cf9ddc72332,chunk_00198,ahd5k_01255,HAS_SYMPTOM,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_symptom_976231d5f27b,أوجاع المفاصل,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,أوجاع المفاصل,entity_type_cooccurrence_same_qa,true
rel_seed_7df43fc4a20ecefe,chunk_00198,ahd5k_01255,TREATED_BY,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_treatment_46930d71ed57,بنسيلين,Treatment,حمى عضة الجرذ ، وحمى عضة الفأر,البنسيلين,entity_type_cooccurrence_same_qa,true
rel_seed_b99c06c2dd4f09f6,chunk_00198,ahd5k_01255,TREATED_BY,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,حمى عضة الجرذ ، وحمى عضة الفأر,السيبروفلوكساسين,entity_type_cooccurrence_same_qa,true
rel_seed_8d551278539bc390,chunk_00198,ahd5k_01255,TREATED_BY,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_treatment_6d11b359c485,المضادات الحيوية,Treatment,حمى عضة الجرذ ، وحمى عضة الفأر,المضادات الحيوية,entity_type_cooccurrence_same_qa,true
rel_seed_e9ebf52cccf9ecc3,chunk_00198,ahd5k_01255,TREATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_46930d71ed57,بنسيلين,Treatment,حمى عضة الجرذ ، وحمى عضة الفأر,البنسيلين,entity_type_cooccurrence_same_qa,true
rel_seed_4cf0a9ed4c0558e9,chunk_00198,ahd5k_01255,TREATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,حمى عضة الجرذ ، وحمى عضة الفأر,السيبروفلوكساسين,entity_type_cooccurrence_same_qa,true
rel_seed_8c4940b099297af6,chunk_00198,ahd5k_01255,TREATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_6d11b359c485,المضادات الحيوية,Treatment,حمى عضة الجرذ ، وحمى عضة الفأر,المضادات الحيوية,entity_type_cooccurrence_same_qa,true
rel_seed_48eca439f213cf7e,chunk_00198,ahd5k_01255,HAS_SYMPTOM,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_symptom_018ebc11f6df,حمى,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,حمى عضة الجرذ ، وحمى عضة الفأر,entity_type_cooccurrence_same_qa,true
rel_seed_933534aa77bacc2f,chunk_00198,ahd5k_01255,HAS_SYMPTOM,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_symptom_a3c00de774da,ارتجاف,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,ارتجاف,entity_type_cooccurrence_same_qa,true
rel_seed_d06265fc46f1e698,chunk_00198,ahd5k_01255,HAS_SYMPTOM,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_symptom_320d3e905b16,أوجاع العضلات,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,أوجاع العضلات,entity_type_cooccurrence_same_qa,true
rel_seed_94f24939f142e057,chunk_00198,ahd5k_01255,HAS_SYMPTOM,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_symptom_976231d5f27b,أوجاع المفاصل,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,أوجاع المفاصل,entity_type_cooccurrence_same_qa,true
rel_seed_1832f5799b1ae9b6,chunk_00198,ahd5k_01255,TREATED_BY,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_treatment_46930d71ed57,بنسيلين,Treatment,حمى عضة الجرذ ، وحمى عضة الفأر,البنسيلين,entity_type_cooccurrence_same_qa,true
rel_seed_9ad6e2f314aa280c,chunk_00198,ahd5k_01255,TREATED_BY,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,حمى عضة الجرذ ، وحمى عضة الفأر,السيبروفلوكساسين,entity_type_cooccurrence_same_qa,true
rel_seed_888353f399dd5efd,chunk_00198,ahd5k_01255,TREATED_BY,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_treatment_6d11b359c485,المضادات الحيوية,Treatment,حمى عضة الجرذ ، وحمى عضة الفأر,المضادات الحيوية,entity_type_cooccurrence_same_qa,true
rel_seed_1ca8a7755403844c,chunk_00198,ahd5k_01255,HAS_SYMPTOM,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ent_symptom_018ebc11f6df,حمى,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,حمى عضة الجرذ ، وحمى عضة الفأر,entity_type_cooccurrence_same_qa,true
rel_seed_9801b830734a962e,chunk_00198,ahd5k_01255,HAS_SYMPTOM,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ent_symptom_a3c00de774da,ارتجاف,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,ارتجاف,entity_type_cooccurrence_same_qa,true
rel_seed_9ee99701d59b94a0,chunk_00198,ahd5k_01255,HAS_SYMPTOM,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ent_symptom_320d3e905b16,أوجاع العضلات,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,أوجاع العضلات,entity_type_cooccurrence_same_qa,true
rel_seed_00e28d6e46e1df8c,chunk_00198,ahd5k_01255,HAS_SYMPTOM,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ent_symptom_976231d5f27b,أوجاع المفاصل,Symptom,حمى عضة الجرذ ، وحمى عضة الفأر,أوجاع المفاصل,entity_type_cooccurrence_same_qa,true
rel_seed_40bae434cca535b9,chunk_00198,ahd5k_01255,TREATED_BY,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ent_treatment_46930d71ed57,بنسيلين,Treatment,حمى عضة الجرذ ، وحمى عضة الفأر,البنسيلين,entity_type_cooccurrence_same_qa,true
rel_seed_e7ff28f540cb1670,chunk_00198,ahd5k_01255,TREATED_BY,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,حمى عضة الجرذ ، وحمى عضة الفأر,السيبروفلوكساسين,entity_type_cooccurrence_same_qa,true
rel_seed_f87ee3d724f72bd6,chunk_00198,ahd5k_01255,TREATED_BY,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ent_treatment_6d11b359c485,المضادات الحيوية,Treatment,حمى عضة الجرذ ، وحمى عضة الفأر,المضادات الحيوية,entity_type_cooccurrence_same_qa,true
rel_seed_010c9b421767bbe1,chunk_00198,ahd5k_01255,TREATED_BY,ent_symptom_a3c00de774da,ارتجاف,Symptom,ent_treatment_46930d71ed57,بنسيلين,Treatment,ارتجاف,البنسيلين,entity_type_cooccurrence_same_qa,true
rel_seed_703977431c75de36,chunk_00199,ahd5k_04919,TREATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_328b48423699,الماء,Treatment,العلاج الأولي: ينقل المصاب إلى منطقة مظللة بعيداً عن الشمس.,يرش الجسم بالماء الفاتر أو ذو حرارة باردة نسبياً 'أبرد من جسد المصاب'.,entity_type_cooccurrence_same_qa,true
rel_seed_c8ded7877941fc37,chunk_00199,ahd5k_04919,TREATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_e77b8748ec09,ثلج,Treatment,العلاج الأولي: ينقل المصاب إلى منطقة مظللة بعيداً عن الشمس.,"توضع مكعبات ثلجية حول منطقة الرقبة ومنطقة ما تحت الإبط,",entity_type_cooccurrence_same_qa,true
rel_seed_4556749d4dbb166c,chunk_00199,ahd5k_04919,TREATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_b7e7fb09dd09,السوائل,Treatment,العلاج الأولي: ينقل المصاب إلى منطقة مظللة بعيداً عن الشمس.,إعطاء المصاب السوائل اللازمة ويفضل أن تكون باردة.,entity_type_cooccurrence_same_qa,true
rel_seed_54ca34c63842f836,chunk_00200,ahd5k_01290,DIAGNOSED_BY,ent_diseasecondition_1730144a5e89,شظايا القنابل الصغيرة الانشطارية,DiseaseCondition,ent_test_c4cfd2d6468c,أشعة,Test,كيف تتم ازالة شظايا القنابل الصغيرة الانشطارية في المنزل,عمل تصوير بالأشعة لتحديد مكان الشظايا ونوعها,entity_type_cooccurrence_same_qa,true
rel_seed_a00e16b437bbc4d4,chunk_00200,ahd5k_01295,DIAGNOSED_BY,ent_diseasecondition_16a389cfd1bd,دبوس,DiseaseCondition,ent_test_c4cfd2d6468c,أشعة,Test,انا ابتلعت دبوس امس,أشعة لمعرفة ممان الدبوس والتأكد من وجوده,entity_type_cooccurrence_same_qa,true
rel_seed_a0a9cb310e2c0172,chunk_00200,ahd5k_02003,DIAGNOSED_BY,ent_diseasecondition_4c4500ee0d57,ارتجاج دماغي,DiseaseCondition,ent_test_c4cfd2d6468c,أشعة,Test,التأكد من عدم إصابتها بارتجاج دماغي,عمل صورة أشعة للرأس,entity_type_cooccurrence_same_qa,true
