entity_id,canonical_name,entity_type,surface_form,qa_id,chunk_id,source_row_number,field,evidence,llm_confidence,model,prompt_version
ent_symptom_249d07021a1b,آلام,Symptom,آلام,ahd5k_03529,chunk_00256,226881,answer,آلام,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_4cc673f6d801,العمليات,Treatment,عملية,ahd5k_03529,chunk_00256,226881,answer,عملية,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_eb940f88ab39,تكيسات مائية,DiseaseCondition,تكيسات مائية,ahd5k_03486,chunk_00257,212585,question,تكيسات مائية في الغدة الدرقية,0.950,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_test_dd68aa784555,تحاليل مخبرية,Test,تحليل مخبري,ahd5k_03486,chunk_00257,212585,answer,تحليل العينات,0.950,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_87021c384206,استئصال,Treatment,استئصال,ahd5k_03486,chunk_00257,212585,answer,استئصال الفص او الفصوص,0.950,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_90c68acfd9cd,حصوة المرارة,DiseaseCondition,حصوة المرارة,ahd5k_01271,chunk_00258,645363,answer,العلاج الوحيد الناجع للحصيات المرارية العرضية..هو استئصال المرارة بالتنظير.,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_59d5995c44cb,استئصال المرارة بالتنظير,Treatment,استئصال المرارة بالتنظير,ahd5k_01271,chunk_00258,645363,answer,العلاج الوحيد الناجع للحصيات المرارية العرضية..هو استئصال المرارة بالتنظير.,0.950,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_9b48ba52a758,البحبس,DiseaseCondition,البحبس,ahd5k_04283,chunk_00259,137316,answer,البحبس,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_bf142c3dc46d,مرحم الفوسيدين,Treatment,مرحم الفوسيدين,ahd5k_04283,chunk_00259,137316,answer,مرحم الفوسيدين,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_bf5381a2abdb,مدد حيوي,Treatment,مدد حيوي,ahd5k_04283,chunk_00259,137316,answer,مدد حيوي,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_fef4b8d3006d,دوكسي صيكلين,Treatment,دوكسي صيكلين,ahd5k_04283,chunk_00259,137316,answer,دوكسي صيكلين,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب,ahd5k_00006,chunk_00260,31843,answer,العملية ىسيطه ويقدر يسافر نفس اليوم ايا كان وضعها تواصل معنا,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_17f3d904a460,جراحة عامة,Treatment,جراحة عامة,ahd5k_00152,chunk_00260,140568,answer,ينصح بالكشف الطبي لمعرفة السبب وتحديد خطة العلاج. ويفضل طبيب مسالك أو جراحة عامة,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_ddae3ff624cf,الترمسه,DiseaseCondition,الترمسه,ahd5k_00404,chunk_00260,451551,answer,لا مشكلة يمكن استئصالها جراحة تجميلية,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_e8807cc4d324,الجراحة,Treatment,الجراحة,ahd5k_00473,chunk_00260,6541,answer,انا في مصر لاادرى التكلفه بلاردن لاحرج من التواصل مع جراح تليفونيا من الاردن,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_d17af903c162,اضطرابات هرمونية,DiseaseCondition,اضطرابات هرمونية,ahd5k_00611,chunk_00260,74703,answer,لاخوف دي اضطرابات هرمونيه لدواعي البلوغ عود لوصفتك الطبيه واللتزم,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_test_8c0ef281475a,المنظار,Test,المنظار,ahd5k_01009,chunk_00260,175994,answer,لا يوجد برنامج معين، الابتعاد عن الدسم والاطعمة المقلية لمدة شهر,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_3f3991417439,الورم,DiseaseCondition,الورم,ahd5k_01078,chunk_00260,55072,answer,قد تكون السبب لا يوجد معلومات مؤكدة اين مكان الورم و يجب عمل تصرير و خزعة ثم العلاج,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_e8807cc4d324,الجراحة,Treatment,الجراحة,ahd5k_01230,chunk_00260,117829,answer,سلام عليكم ورحمة الله وبركاته. حالتك تعتبر طبيعية و محتاجة وقت ولا تحتاج اي تدخل,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_b1e428c56f48,بواسير,DiseaseCondition,بواسير,ahd5k_01533,chunk_00261,29172,question,عملت عملية شرخ بالليزر منذ شهر و اسبوع و الجرح لم يلتئم هل هاذا طبييعي,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_e8807cc4d324,الجراحة,Treatment,الجراحة,ahd5k_01533,chunk_00261,29172,answer,السلام عليكم يا فندم قد بستغرق من اسبوع الى ١٠ ايام,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_b1e428c56f48,بواسير,DiseaseCondition,بواسير,ahd5k_01543,chunk_00261,578211,question,زوجتي تعاني من بديت بواسير وعمرها22سنه هل يوجدعلاج نهاءي وماهو العلاج,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_e8807cc4d324,الجراحة,Treatment,الجراحة,ahd5k_01543,chunk_00261,578211,answer,لا شك ان العلاج النهائي و الجذري للبواسير هو الجراحة و لكن نلجا اليه في حال فشل المعالجة المحافظة و في حالتك لا بد من التقييم من قبل الجراح لنصحبالمعلجة الامثل للحالة,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب,ahd5k_01552,chunk_00261,151015,question,زوجي يعاني من وجود توم بحجم حبه الفاصولياء تحت الابطين ويشعر بالالم. يختفي التون لبضعه ايام ومن ثم يعود. ممكن اعرف شو السبب وشو العلاج ..,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_e8807cc4d324,الجراحة,Treatment,الجراحة,ahd5k_01637,chunk_00261,62134,answer,اطمئن اخى لاخوف الحرص لمدة سيه اشهر فقط وممكن تعود للتدريب بعد شهرين انما المباريات سيه اشهر وهذا رأي ويظل القرار للزميل الجراح اللي اجرى الجراحه هوا من شاهد ومن يستطيع اتخاذ القرار,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_e8807cc4d324,الجراحة,Treatment,الجراحة,ahd5k_01766,chunk_00261,731314,answer,يمكن مراجعة الجراح، إو استخدام المبيضات التجارية لأن الدم في المنطقة بالتأكيد قد جرى امتصاصه خلال هذه المدة ، وما بقي قد يدوم إذا لم يعالج.,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_b1e428c56f48,بواسير,DiseaseCondition,بواسير,ahd5k_02034,chunk_00261,20482,answer,اذا كانت لديك ماهو موضح في الصورة امامنا فهذي بواسير وقد تكون تحتوي على تجلطات دموية,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_e8807cc4d324,الجراحة,Treatment,الجراحة,ahd5k_02034,chunk_00261,20482,answer,انصحك بالذهاب لمتخصص بالجراحة العامة لاخذ نظرة عن قرب وعمل فحص لمعرفة اذا ما كان خراج شرجي ام بواسير,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_b1e428c56f48,بواسير,DiseaseCondition,بواسير,ahd5k_02293,chunk_00261,121885,question,مرحبا لماذا تظهر البواسير بعد عملية الناسور بفتره؟؟؟,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,حساسية,ahd5k_02698,chunk_00262,94283,question,حساسية,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,حساسية الصدر,ahd5k_02698,chunk_00262,94283,question,حساسية الصدر,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_symptom_ddd751d759ff,فتحة الشرج,Symptom,فتحة الشرج,ahd5k_02698,chunk_00262,94283,question,فتحة الشرج,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_a863bdbee4a8,الناسور,Treatment,الناسور,ahd5k_02871,chunk_00262,601562,question,الناسور,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_9f3caf276c1b,عملية فتق اربي,Treatment,عملية فتق اربي,ahd5k_02902,chunk_00262,147571,question,عملية فتق اربي,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_f9f02cdde82f,البواسير,DiseaseCondition,البواسير,ahd5k_03495,chunk_00262,639258,question,البواسير,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_0a5e446c85c8,مرهم زايلوكائين,Treatment,مرهم زايلوكائين,ahd5k_03551,chunk_00262,163833,answer,مرهم زايلوكائين,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_f9f02cdde82f,البواسير,DiseaseCondition,البواسير,ahd5k_03792,chunk_00262,552835,answer,البواسير,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_f9f02cdde82f,البواسير,DiseaseCondition,البواسير,ahd5k_03978,chunk_00262,14288,question,البواسير,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب,ahd5k_04455,chunk_00263,651664,answer,التهاب,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_a2ea3f4151b1,الناسور,DiseaseCondition,الناسور,ahd5k_04455,chunk_00263,651664,answer,الناسور,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_symptom_20be964a4d5c,الانتان,Symptom,الانتان,ahd5k_04455,chunk_00263,651664,answer,الانتان,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_symptom_d5ab0d06008b,الخراج,Symptom,الخراج,ahd5k_04455,chunk_00263,651664,answer,الخراج,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_symptom_e276c7fd7e33,النزف,Symptom,النزف,ahd5k_04455,chunk_00263,651664,answer,النزف,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_3e73a7fa5fd8,النظافة,Treatment,النظافة,ahd5k_04455,chunk_00263,651664,answer,النظافة,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_60ce765ad441,الطعام,Treatment,الطعام,ahd5k_04455,chunk_00263,651664,answer,الطعام,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_b1d4f97c9093,الغذاء,Treatment,الغذاء,ahd5k_04455,chunk_00263,651664,answer,الغذاء,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_e8807cc4d324,الجراحة,Treatment,الجراحة,ahd5k_04455,chunk_00263,651664,answer,الجراحة,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_f9f02cdde82f,البواسير,DiseaseCondition,البواسير,ahd5k_04524,chunk_00263,319679,question,البواسير,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_f9f02cdde82f,البواسير,DiseaseCondition,البواسير,ahd5k_04587,chunk_00263,171888,question,البواسير,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_0b31909dfb0f,الجراح,Treatment,الجراح,ahd5k_04587,chunk_00263,171888,answer,الجراح,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_b6802a79019a,الانجح,Treatment,الانجح,ahd5k_04587,chunk_00263,171888,answer,الانجح,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_c50d03330a17,الجراحة العادية,Treatment,الجراحة العادية,ahd5k_04587,chunk_00263,171888,answer,الجراحة العادية,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_treatment_e8807cc4d324,الجراحة,Treatment,الجراحة,ahd5k_04587,chunk_00263,171888,answer,الجراحة,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_d1218adec3c3,تكيس الثدي,DiseaseCondition,تكيس الثدي ...مجموعة صغيرة من اكياس داخلها رواسب الكلس,ahd5k_04634,chunk_00264,222806,question,تكيس الثدي ...مجموعة صغيرة من اكياس داخلها رواسب الكلس,0.950,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_test_2798b703f215,Mammoraphy,Test,Mammoraphy,ahd5k_04634,chunk_00264,222806,answer,Mammoraphy,0.950,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_test_c23ae7861f48,MRI,Test,MRI,ahd5k_04634,chunk_00264,222806,answer,MRI,0.950,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_symptom_1b6daac014be,حرقان,Symptom,حرقان عند فتحة الشرج,ahd5k_04868,chunk_00264,354010,question,حرقان عند فتحة الشرج,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_symptom_728fef77dd8e,الرائحة الكريهة,Symptom,رائحة كريهة,ahd5k_04868,chunk_00264,354010,question,رائحة كريهة,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_symptom_7a8f19ee637f,الفتحة الشرجية,Symptom,فتحة الشرج,ahd5k_04868,chunk_00264,354010,question,فتحة الشرج,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_symptom_d89240a33051,الافرازات,Symptom,الافرازات في اللباس الدخلي,ahd5k_04868,chunk_00264,354010,question,الافرازات في اللباس الدخلي,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_a2ea3f4151b1,الناسور,DiseaseCondition,فتحات ناسور,ahd5k_04982,chunk_00264,98524,question,فتحات ناسور,0.950,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_symptom_044d4fd7c164,الفتحات,Symptom,فتحات,ahd5k_04982,chunk_00264,98524,question,فتحات,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_symptom_b7235324781b,القطع من الشعر,Symptom,قطع من الشعر المتجمع,ahd5k_04982,chunk_00264,98524,question,قطع من الشعر المتجمع,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_symptom_d89240a33051,الافرازات,Symptom,افرازات,ahd5k_04982,chunk_00264,98524,question,افرازات,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
ent_diseasecondition_4105b513caa4,متلازمة نونان,DiseaseCondition,متلازمة نونان,ahd5k_01608,chunk_00265,803990,answer,إدخال أنبوب لشفط السائل,0.850,llama-3.1-8b-instant,entity_extraction_v2_qa_records_only
