mention_id,entity_id,canonical_name,entity_type,chunk_id,qa_id,source_row_number,surface_form,field,evidence,extraction_method,provider,model,confidence,llm_confidence,prompt_version
men_merge_0005474,ent_merge_002048,التوتر النفسي,Treatment,chunk_00229,ahd5k_04655,574588,التوتر النفسي,answer,تجنب التوتر النفسي,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005475,ent_merge_002064,الخس,Treatment,chunk_00229,ahd5k_04655,574588,الخس,answer,الاكثار من تناول الاطعمة المحتوية على الياف مثل الخس,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005476,ent_merge_000355,داء السكري,DiseaseCondition,chunk_00230,ahd5k_01323,5028,داء السكري,answer,داء السكري من النوع الثاني,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005477,ent_merge_000355,داء السكري,DiseaseCondition,chunk_00230,ahd5k_01323,5028,Amarel,answer,اعراض الجانبية لدواءAmarel,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005478,ent_merge_000355,داء السكري,DiseaseCondition,chunk_00230,ahd5k_01323,5028,ريباغلينيد,answer,اسمه: ريباغلينيد,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005479,ent_merge_001363,جرعة,Treatment,chunk_00230,ahd5k_01323,5028,جرعة,answer,يجب أن يؤخذ نوع واحد فقط وليس نوعين من الادويه في نفس اليوم,,,llama-3.1-8b-instant,0.800,0.8,legacy_entity_extraction
men_merge_0005480,ent_merge_000129,الربو,DiseaseCondition,chunk_00231,ahd5k_00640,235992,الربو,question,الربو,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005481,ent_merge_000129,الربو,DiseaseCondition,chunk_00231,ahd5k_00640,235992,الربو,answer,الربو,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005482,ent_merge_001914,حيلية الربو,Symptom,chunk_00231,ahd5k_00640,235992,حيلية الربو,question,حيلية الربو,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005483,ent_merge_000446,فقر الدم,DiseaseCondition,chunk_00232,ahd5k_03229,555926,فقر الدم الصيام,question,تحلييل فقر الدم الصيام,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005484,ent_merge_002077,الصيام,Treatment,chunk_00232,ahd5k_03229,555926,الصيام,answer,لا يستلزم الصوم,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005485,ent_merge_000059,التهاب,DiseaseCondition,chunk_00233,ahd5k_00385,568275,التهاب,answer,التحاليل المخبرية,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005486,ent_merge_000059,التهاب,DiseaseCondition,chunk_00233,ahd5k_00665,214758,التهاب,answer,التحاليل المخبرية,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005488,ent_merge_000446,فقر الدم,DiseaseCondition,chunk_00233,ahd5k_02167,70174,فقر دم,question,فقر الدم,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005489,ent_merge_000446,فقر الدم,DiseaseCondition,chunk_00233,ahd5k_02167,70174,فقر الدم,answer,فقر الدم,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005490,ent_merge_001890,الم في القلب,Symptom,chunk_00233,ahd5k_02167,70174,الم في القلب,question,الم في القلب عند التنفس,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005491,ent_merge_001034,فحص الدم,Test,chunk_00233,ahd5k_02167,70174,فحص الدم,answer,فحص الدم (CBC),,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005492,ent_merge_001988,فحص البطن بالسونار,Test,chunk_00233,ahd5k_03941,653165,فحص البطن بالسونار,answer,فحص البطن بالسونار,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005493,ent_merge_000965,تحاليل,Test,chunk_00234,ahd5k_04870,27933,عملت تحاليل للكليسترول,question,عملت تحاليل للكليسترول,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005494,ent_merge_002021,استاتين,Treatment,chunk_00234,ahd5k_04870,27933,استاتين 20 جرام,answer,استاتين 20 جرام,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005495,ent_merge_000830,صداع,Symptom,chunk_00235,ahd5k_01720,571436,صداع القوي,question,صداع القوي والدوار,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005496,ent_merge_000830,صداع,Symptom,chunk_00235,ahd5k_01720,571436,صداع,question,صداع القوي والدوار,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005497,ent_merge_000995,تصوير بالرنين المغناطيسي,Test,chunk_00235,ahd5k_01720,571436,صورة طبقية محوريه او صوره رنين مغناطيسي,answer,يجب ان تجري صورة طبقية محوريه او صوره رنين مغناطيسي,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005498,ent_merge_000830,صداع,Symptom,chunk_00235,ahd5k_02589,267132,صداع,question,صداع وشعور بعدم التوازن,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005499,ent_merge_000830,صداع,Symptom,chunk_00235,ahd5k_03037,102369,صداع,question,ترتفع حرارتي ويجيني صداع,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005500,ent_merge_000830,صداع,Symptom,chunk_00235,ahd5k_03446,567362,صداع,question,صداع شديد,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005501,ent_merge_000830,صداع,Symptom,chunk_00235,ahd5k_04324,688921,صداع,answer,إستمرار الصداع لفترة شهر ونصف,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005502,ent_merge_000967,تحاليل مخبرية,Test,chunk_00235,ahd5k_04324,688921,تحاليل مخبرية,answer,تحاليل مخبرية,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005503,ent_merge_001675,اضطراب نقص الإنتباه وفرط النشاط,DiseaseCondition,chunk_00236,ahd5k_03018,686943,حالة اضطراب نقص الإنتباه وفرط النشاط,answer,اضطراب نقص الإنتباه وفرط النشاط,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005504,ent_merge_001942,CT-Scan,Test,chunk_00236,ahd5k_03018,686943,CT-Scan,answer,CT-Scan,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005505,ent_merge_001996,فحص زراعة البلغم,Test,chunk_00236,ahd5k_03084,309090,فحص زراعة البلغم,answer,فحص زراعة البلغم,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005506,ent_merge_000924,أشعة,Test,chunk_00236,ahd5k_03084,309090,أشعة,answer,أشعة,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005507,ent_merge_001978,تحليل صائم,Test,chunk_00237,ahd5k_00141,121579,تحليل صائم,answer,تحليل السكر يكون صائم وبعد الاكل بساعتين ويمكن عمل تحليل السكر التراكمى Hb A1c .,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005508,ent_merge_001972,تحليل التراكمي,Test,chunk_00237,ahd5k_00141,121579,تحليل التراكمي,answer,تحليل السكر يكون صائم وبعد الاكل بساعتين ويمكن عمل تحليل السكر التراكمى Hd A1c .,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005509,ent_merge_001946,Hb A1c,Test,chunk_00237,ahd5k_00141,121579,Hb A1c,answer,تحليل السكر يكون صائم وبعد الاكل بساعتين ويمكن عمل تحليل السكر التراكمى Hb A1c .,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005510,ent_merge_001974,تحليل السكر,Test,chunk_00237,ahd5k_00141,121579,تحليل السكر,answer,تحليل السكر يكون صائم وبعد الاكل بساعتين ويمكن عمل تحليل السكر التراكمى Hb A1c .,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005511,ent_merge_000967,تحاليل مخبرية,Test,chunk_00237,ahd5k_00141,121579,تحليل مخبري,answer,تحليل السكر يكون صائم وبعد الاكل بساعتين ويمكن عمل تحليل السكر التراكمى Hb A1c .,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005512,ent_merge_001975,تحليل الفيريتين,Test,chunk_00237,ahd5k_00308,99485,تحليل الفيريتين,answer,كل شيء له تحليله الخاص اذا كان المراد من الفحص هو الفيريتين او الاصح الحديد لن يقوم المختبر بالتركيز على شيء اخر سوى ما يختص بفحص الحديد,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005513,ent_merge_001973,تحليل الحديد,Test,chunk_00237,ahd5k_00308,99485,تحليل الحديد,answer,كل شيء له تحليله الخاص اذا كان المراد من الفحص هو الفيريتين او الاصح الحديد لن يقوم المختبر بالتركيز على شيء اخر سوى ما يختص بفحص الحديد,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005514,ent_merge_001971,تحليل ESR,Test,chunk_00237,ahd5k_01303,196641,تحليل ESR,answer,نعم هذه النسبة طبيعية,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005515,ent_merge_000967,تحاليل مخبرية,Test,chunk_00237,ahd5k_03065,455382,تحليل,answer,ربما لان مكونات ما تناولته تحتاج ل48 ساعة لتصفيتها تماما,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005516,ent_merge_001976,تحليل الكبد,Test,chunk_00237,ahd5k_03119,613240,تحليل الكبد,answer,السلام عليكم ورحمة الله وبركاته. هو تحليل يتبع تقييم وضاءف الكبد.,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005517,ent_merge_001970,تحليل ASOT,Test,chunk_00237,ahd5k_03119,613240,تحليل ASOT,answer,السلام عليكم ورحمة الله وبركاته. هو تحليل يتبع تقييم وضاءف الكبد.,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005518,ent_merge_001747,الكالسيوم,DiseaseCondition,chunk_00238,ahd5k_00539,202668,الكالسيوم,answer,تتراوح النسبة الطبيعية للكالسيوم الكلي بين 8.6-10.3 mg/dL,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005519,ent_merge_001844,نقص بقتامين د,DiseaseCondition,chunk_00238,ahd5k_00539,202668,نقص بقتامين د,answer,نقص بقتامين د كان 14 علما ان الكالسيوم طبيعي منذ 4اشهر,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005520,ent_merge_001961,الغدة الجار درقية,Test,chunk_00238,ahd5k_00539,202668,الغدة الجار درقية,answer,هرمون الباراتيرويد : والمسئول عن نسبة الكالسيوم التي توجد في الجسم,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005521,ent_merge_002063,الحليب,Treatment,chunk_00238,ahd5k_00539,202668,الحليب,answer,"والتمور , وضشرب الماء الكافي , تناولت حبوب د3 مدة 3 اشهر",,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005522,ent_merge_001601,مضاد حيوي,Treatment,chunk_00239,ahd5k_01222,120308,مضاد حيوي زوماكس,answer,الزوماكس هو أحد المضادات الحيوية المستخدم ضمن برتوكول التعامل مع حالات إصابة كورونا,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005523,ent_merge_000059,التهاب,DiseaseCondition,chunk_00240,ahd5k_00005,568737,التهاب,answer,فحص هرمونات النمو,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005524,ent_merge_002119,النيكوتين,Treatment,chunk_00240,ahd5k_00087,537671,النيكوتين,answer,النيكوتين بحد ذاته مطلوب للجسم لأي شخص,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005525,ent_merge_001307,بيكربونات الصوديوم,Treatment,chunk_00240,ahd5k_00427,242406,بيكربونات الصوديوم,answer,السؤال غير واضح هل تريدين تناول بيكربونات الصوديوم هكذا من دون أن تكون داخل أي شيء,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005526,ent_merge_001712,التوائم,DiseaseCondition,chunk_00240,ahd5k_00446,648907,التوائم,answer,ان كان في العاءلة إنجاب التوائم دون علاج طبي للحمل,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005527,ent_merge_000830,صداع,Symptom,chunk_00240,ahd5k_00467,311551,صداع,question,الاحساس بصداع مزمن,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005528,ent_merge_000448,فقر دم,DiseaseCondition,chunk_00240,ahd5k_00657,221596,فقر دم,answer,في حال وجود تشخيص مخبري يدل على نقص فيتامين د وفقر الدم بعوز الحديد,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005529,ent_merge_001916,دوار الحركة,Symptom,chunk_00240,ahd5k_00765,216683,دوار الحركة,answer,هذه الأعراض تسمي دوار الحركة,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005530,ent_merge_001987,فحص PCR,Test,chunk_00240,ahd5k_00852,105108,فحص PCR,answer,يجب عمل فحص PCR,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005531,ent_merge_000371,ربو,DiseaseCondition,chunk_00241,ahd5k_00866,254948,ربو,question,هل احلق شعر طفلي للتخلص من القمل,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005532,ent_merge_000371,ربو,DiseaseCondition,chunk_00241,ahd5k_00866,254948,ربو,answer,يفصل الحلق والتنظيف والتعقيم واستعمال العلاج كما يجب,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005533,ent_merge_000329,حساسية الصدر,DiseaseCondition,chunk_00241,ahd5k_00866,254948,حساسية الصدر,question,هل احلق شعر طفلي للتخلص من القمل,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005534,ent_merge_000329,حساسية الصدر,DiseaseCondition,chunk_00241,ahd5k_00866,254948,حساسية الصدر,answer,يفصل الحلق والتنظيف والتعقيم واستعمال العلاج كما يجب,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
