expansion_version,query_id,original_query,query_group,primary_intent,safety_mode,safety_reason,variant_c_query_source,graph_aliases_added,qa_id,source_row_number,question,answer,category,matched_variants,variant_a_rank,variant_b_rank,variant_c_rank,best_variant_rank,best_bm25_rank,variant_support_count,expansion_rank,relevance_label,error_reason,secondary_error_reason
partial_only_fts_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,treatment_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0203836,203836,ما مدى فعالية دواء صولوبريد ٢٠ ملغ في علاج الشقيقة؟,الشقيقة لها الكثير من الاسباب، في حال كان السبب نفسي او ناتج من توتر او ضغط عصبي فسيكون علاج مناسب,علم الصيدلة,B,,1,,1,-16.058291,1,2,0,wrong disease,
partial_only_fts_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,treatment_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0532642,532642,دكتور ماهو علاج هرمون الحليب المرتفع بدون دواء,بدون دواء لا علاج اعرف للاسف,أمراض نسائية,A,1,,,1,-10.234779,1,3,0,wrong disease,
partial_only_fts_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,treatment_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0432175,432175,ماهو علاج الكيس الدموي ؟وهل دواء metriomed يعتبر علاجا لهذه الحاله او فقط مقوي ؟مع العلم حجمه ٥ سم وعمري ٢٠,العلاج الجيد غير الجراحي هو الفيزان,أمراض نسائية,B,,2,,2,-16.052389,1,4,0,wrong disease,
partial_only_fts_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,treatment_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0247832,247832,هل دواء بروجيفا علاج لتأخر الدورة الشهرية,لتنظيمها.....,أمراض نسائية,A,2,,,2,-10.118966,1,5,0,wrong disease,
partial_only_fts_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,treatment_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0387225,387225,انا عند امارس العادة السرية يخرج مذي ولا يخرج مني وعمري ١٤ عامً,إما أنك تمارسها خطأ!! أو أنك لم تبلغ!!. راجع طبيبك لعمل فحص للمنويات.,الصحة الجنسية,C,,,3,3,-40.215273,1,6,1,different clinical scenario,
partial_only_fts_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,treatment_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0267985,267985,كنت اعاني من نوبات الهلع واخذت علاج دواء cipralex اخذت في البداية جرعة مخففة ثم زدت بالمختصر مجموع ما اخدته 6 علب جرعة 20 و 6 جرعة 10 الاعراض عادت...,الجرعه المناسبه هي ٢٠,الصحة النفسية,B,,3,,3,-15.964477,1,7,0,wrong disease,
partial_only_fts_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,treatment_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0606374,606374,علاج الحرقة اثناء الجماع. اريد اسم دواء,الأفضل الكشف.,الحمل والولادة,A,3,,,3,-10.067385,1,8,0,wrong intent,
partial_only_fts_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,treatment_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0406014,406014,"مرحبا
كنت من عاملي العادة السرية لمدة 4 سنوات ..والان قمت بتركها ولكن اصبح عندما استيقظ صباحا يخرج السائل المنوي لا اراديا بعد تركي للعادي السرية منذ شهرين ..رجاءا الرد",عادي، ولا داعي للقلق، مارس الرياضة والتغذية المتوازنة.,الصحة الجنسية,C,,,4,4,-40.18072,1,9,1,different clinical scenario,
partial_only_fts_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,treatment_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0079625,79625,مرحبا انا فتاة عزباء فرحي بعد ٢٠ يوم اعاني من افرازات خضراء متجبنة سميكة واعاني منها منذ سنتين تزداد بعد الدورة الشهرية وتقل تدريجيا وتعاود الظهور اريد علاج اخد دواء...,خذي دواء الفطريات,أمراض نسائية,B,,4,,4,-15.940147,1,10,0,wrong disease,
partial_only_fts_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,treatment_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0318206,318206,هل يمكن علاج الفصام دون دواء,لا بد من الدواء,الصحة النفسية,A,4,,,4,-10.016327,1,11,0,wrong disease,
partial_only_fts_v1,evalv1_061,السلام عليكم انا من ممارسين العاده السريه وعمري 20 في بعض الأحيان يخرج مني السائل لا اراديا عند التحرك أو في حالة التهيج ما السبب والعلاج,treatment,treatment_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0499574,499574,يخرج مني سائل اصفر عند ممارسة العادة السرية .. ما اسم هذا السائل ؟,المني ،ويتأثر بلون الطعام الذي أكلته!,الأمراض الجنسية,C,,,5,5,-38.629356,1,12,1,missing key constraint,
partial_only_fts_v1,evalv1_063,انا اعيش فى دوله عربيه وذهبت الى الحلاق وجرحنى ومن يومها صابنى الوسواس الى ان دخلت فى مرحله التغرب عن الذات واصبحت اتفحص جسمى كل دقيقه هل هل ممكن الاصابه...,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0230158,230158,هل تحليل صورة الدم العادي يبين إذا كان فيه التهابات في الجسم مثلاً تشخيص الروماتيزم ؟,نعم ممكن التعرف من خلال فحص الدم على وجزد الروماتيزم,الطب العام,A|B,1,1,,1,-15.984183,2,1,0,wrong intent,
partial_only_fts_v1,evalv1_063,انا اعيش فى دوله عربيه وذهبت الى الحلاق وجرحنى ومن يومها صابنى الوسواس الى ان دخلت فى مرحله التغرب عن الذات واصبحت اتفحص جسمى كل دقيقه هل هل ممكن الاصابه...,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0681693,681693,اعاني من الم في عضامي وقت عملت تحليل كالسيوم وكانت النتيجة ٨ وعملت فحص d3 وكانت النتيجة ٢٠ وعملت فحص تيستيرون وكانت النتيجة ٣ والبرولاكتين ٢٢ ارجو تشخيص الدواء الازم...,اولا نتيجة فيتامين د يوجد بها نقص لان المعدل الطبيعى من 30 الى 150 والتيستوستيرون طبيعى اما البرولاكتين فمرتفع لابد عليك بالذهاب لاخصائى لخفض نسبة البرولاكتين ويمكنك اخذ فيتامينات ومعادن تحتوى على فيتامين د مع الزنك لزيادة عدد الحيوانات المنويه,العقم,A|B,2,2,,2,-15.041663,2,2,0,wrong disease,
partial_only_fts_v1,evalv1_063,انا اعيش فى دوله عربيه وذهبت الى الحلاق وجرحنى ومن يومها صابنى الوسواس الى ان دخلت فى مرحله التغرب عن الذات واصبحت اتفحص جسمى كل دقيقه هل هل ممكن الاصابه...,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0641579,641579,اربع سنوات حصل لي سيلان ظهررت اعراضه وقمت بعمل فحص المني وتم تشخيص وتم الشفاء بحمد لله الان علاقه جديده بعد الجماع حصل التهاب في مجري البول ولا يوجد صديد...,اعمل تحليل مخبري وزراعه للبول,الأمراض الجنسية,A|B,3,3,,3,-14.937719,2,3,0,wrong disease,
partial_only_fts_v1,evalv1_063,انا اعيش فى دوله عربيه وذهبت الى الحلاق وجرحنى ومن يومها صابنى الوسواس الى ان دخلت فى مرحله التغرب عن الذات واصبحت اتفحص جسمى كل دقيقه هل هل ممكن الاصابه...,tests_diagnosis,test_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0721402,721402,اطلب تشخيص حالتي وافضل طرق العلاج وهذه تحليل اليوم 23/2 كولسترول203 52.95HDL 105.65 LDL 222 triglycerides عمري 37 عام ونصف وزني 104 كم طولي 170سم وتحليل وظائف الكلي 38Urea 0.96...,ينصح بالذهاب إلى اختصاصي باطني لعمل فحص طبي ورؤية التحاليل، والتشخيص الدقيق، فالتحاليل لا تعني شيئاً بدون فحص طبي!!,أمراض باطنية,A|B,4,4,,4,-14.745783,2,4,0,wrong intent,
