mention_id,entity_id,canonical_name,entity_type,chunk_id,qa_id,source_row_number,surface_form,field,evidence,extraction_method,provider,model,confidence
men_llm_0001040,ent_diseasecondition_86e897b1e25a,الملوية البوابية,DiseaseCondition,chunk_00183,ahd5k_03807,446488,الملوية البوابية,answer,الملوية البوابية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001041,ent_treatment_477b80e9a19a,السيبروكسين,Treatment,chunk_00183,ahd5k_04052,578037,السيبروكسين,answer,السيبروكسين,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001042,ent_test_4e95ccf90696,النسبة,Test,chunk_00183,ahd5k_04052,578037,النسبة,answer,النسبة 1\160,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001043,ent_diseasecondition_d56405bafefa,تكيس المبايض,DiseaseCondition,chunk_00184,ahd5k_04832,782148,تكيس المبايض,answer,تكيس المبايض، هوعباره عن وجود اكثر من 10-12 بويضة بحجم 8-10 ملم منتشرة في محيط المبيض,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001044,ent_diseasecondition_deb4b94517cc,إمساك,DiseaseCondition,chunk_00185,ahd5k_01998,406064,قرقعة البطن,question,ما علاج قرقعة البطن مع انني لا اشرب الحليب ولا مشروبات غازيه ولا اكل بسرعه ولا اتوتر .,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001045,ent_diseasecondition_deb4b94517cc,إمساك,DiseaseCondition,chunk_00185,ahd5k_04017,535859,امساك,question,اعاني من امساك شديد دائما وذالك يسبب في تضخم الطحال عندي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001046,ent_diseasecondition_deb4b94517cc,إمساك,DiseaseCondition,chunk_00185,ahd5k_04323,527406,امساك,question,دائما القولون به انتفاخات ودائما امساك وتزداد هذة الاعراض مع التوتر,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001047,ent_diseasecondition_deb4b94517cc,إمساك,DiseaseCondition,chunk_00185,ahd5k_01998,406064,امساك,answer,مفيد اكل الخضار والفاكهة و الدواء عند اللزوم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001048,ent_diseasecondition_02f1ee13cca6,قولون عصبي,DiseaseCondition,chunk_00185,ahd5k_01998,406064,قولون العصبي,answer,يبدو القولون العصبي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.900
men_llm_0001049,ent_diseasecondition_017a6d080eff,القولون,DiseaseCondition,chunk_00185,ahd5k_04323,527406,قولون,question,اعصاب البطن والقولون,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.800
men_llm_0001050,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,chunk_00185,ahd5k_04323,527406,قولون العصبي,answer,اعصاب البطن والقولون--المفيد اكل الخضار والفاكهة و الدواء عند اللزوم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.900
men_llm_0001051,ent_diseasecondition_017a6d080eff,القولون,DiseaseCondition,chunk_00185,ahd5k_04323,527406,قولون,answer,اعصاب البطن والقولون--المفيد اكل الخضار والفاكهة و الدواء عند اللزوم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.800
men_llm_0001052,ent_symptom_ca6890d2fa81,غثيان,Symptom,chunk_00186,ahd5k_04926,496819,غثيان,question,غثيان,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001053,ent_test_f405aec80933,CBC التحليل الكامل للدم,Test,chunk_00186,ahd5k_04926,496819,CBC التحليل الكامل للدم,answer,CBC التحليل الكامل للدم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001054,ent_diseasecondition_66e69e23fa2d,عسر الهضم,DiseaseCondition,chunk_00187,ahd5k_02673,436181,عسر الهضم,answer,عسر الهضم الذي له اسباب كثيرة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001055,ent_diseasecondition_02f1ee13cca6,قولون عصبي,DiseaseCondition,chunk_00187,ahd5k_02673,436181,قولون عصبي,answer,القولون العصبي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001056,ent_test_6f946fa998e8,اشعة تلفزيونية,Test,chunk_00187,ahd5k_02673,436181,اشعة تلفزيونية,answer,عمل اشعة تلفزيونية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001057,ent_test_cee0f03fdc31,تحليل براز,Test,chunk_00187,ahd5k_02673,436181,تحليل براز,answer,تحليل براز,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001058,ent_test_c0d07b06fcff,صورة دم,Test,chunk_00187,ahd5k_02673,436181,صورة دم,answer,صورة دم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001059,ent_treatment_85b33c000a00,دكتور جهاز هضمي,Treatment,chunk_00187,ahd5k_02673,436181,دكتور جهاز هضمي,answer,استشارة دكتور جهاز هضمي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001060,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,chunk_00188,ahd5k_00369,437753,تهاب,answer,فضفاضه جدا و هناك فحوصات كثيره للمناعه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001061,ent_test_dd68aa784555,تحاليل مخبرية,Test,chunk_00188,ahd5k_01220,490162,تحاليل مخبرية,answer,ماهي تحاليل وظائف الكبد وصوره الدم ونتيجه الاشعه التليفزيونيه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001062,ent_test_c4cfd2d6468c,أشعة,Test,chunk_00188,ahd5k_01220,490162,أشعة,answer,ماهي تحاليل وظائف الكبد وصوره الدم ونتيجه الاشعه التليفزيونيه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001063,ent_symptom_1a7b2eae066b,حموضة,Symptom,chunk_00188,ahd5k_01518,170275,حموضة,question,حموضة في فمي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001064,ent_diseasecondition_3af83594d14c,تيفود,DiseaseCondition,chunk_00188,ahd5k_03524,547417,تيفود,question,اصبت بالتيفود,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001065,ent_treatment_c2daec36c810,بكتيفلوكس,Treatment,chunk_00188,ahd5k_03524,547417,بكتيفلوكس,answer,بكتيفلوكس 500 مرتين يوميا لمدة عشر ايام,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001066,ent_test_ccfa39d8952e,تصوير بالرنين المغناطيسي,Test,chunk_00189,ahd5k_04904,554173,تصوير الرنين المغناطيسى على منطقة الصدر,answer,صورة النين المغناطيسى على منطقة الصدر ممكن ان تكشق عن اشياء كثيره داخل القفص مثل الرءتين و القاب وغيره,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001067,ent_diseasecondition_01ba795ec738,الرئتين,DiseaseCondition,chunk_00189,ahd5k_04904,554173,الرءتين,answer,صورة النين المغناطيسى على منطقة الصدر ممكن ان تكشق عن اشياء كثيره داخل القفص مثل الرءتين و القاب وغيره,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001068,ent_diseasecondition_8fec9e9307d6,القفص الصدري,DiseaseCondition,chunk_00189,ahd5k_04904,554173,القفص الصدري,question,ماذا يفيد تصوير الرنين المغناطيسي على منطقة الصدر وهل يمكن الكشف عن امراض في القفص الصدري والاضلاع!؟,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001069,ent_diseasecondition_1f4ad1fc407f,ملاريا,DiseaseCondition,chunk_00190,ahd5k_00916,510450,ملاريا,question,اعملى فحص دم للملاريا مره ثانيه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001070,ent_symptom_94e1fb05bddc,فقدان الشهية والرغبة في الاستفراغ,Symptom,chunk_00190,ahd5k_00916,510450,فقدان الشهية والرغبة في الاستفراغ,question,اعملى فحص دم للملاريا مره ثانيه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001071,ent_test_6cc18337a180,فحص دم للملاريا,Test,chunk_00190,ahd5k_00916,510450,فحص دم للملاريا,answer,اعملى فحص دم للملاريا مره ثانيه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001072,ent_treatment_842e12e5a9df,فاندسيدار,Treatment,chunk_00190,ahd5k_00916,510450,فاندسيدار,question,اخذت علاج(fandsidar),llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001073,ent_diseasecondition_780d3bf613f5,قرحة,DiseaseCondition,chunk_00190,ahd5k_01066,494860,قرحة,question,مامتي جدا تعبانه من القرحة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001074,ent_diseasecondition_780d3bf613f5,قرحة,DiseaseCondition,chunk_00190,ahd5k_01066,494860,قرحة,answer,هل افهم من سؤالك ان والدتك عندها قرحه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001075,ent_treatment_90996a0e2d01,ايزومبرازول,Treatment,chunk_00190,ahd5k_01066,494860,ايزومبرازول,answer,ممكن تجرب دواء اسمه ايزومبرازول,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001076,ent_diseasecondition_517952691aa3,تخم البروستاتا الحميد,DiseaseCondition,chunk_00190,ahd5k_04948,463054,تخم البروستاتا الحميد,question,عيانى من تخم البروستاتا الحميد,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001077,ent_treatment_f53e37e03bcf,دواء اخر,Treatment,chunk_00190,ahd5k_04948,463054,دواء اخر,answer,راجع الطبيب لإضافة دواء اخر للمعدة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001078,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,chunk_00191,ahd5k_00714,366829,تهاب,answer,التشخيص التفريقي للموضوع واسع,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001079,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,chunk_00191,ahd5k_00695,175138,حساسية,question,أبر الحديد,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001080,ent_test_ce6fcb80c1fe,فحص سريري,Test,chunk_00191,ahd5k_00714,366829,فحص سريري,answer,التشخيص التفريقي للموضوع واسع,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001081,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00192,ahd5k_03544,540867,التهاب,answer,التحاليل اليومية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001082,ent_symptom_f4cf885a0447,سعال,Symptom,chunk_00192,ahd5k_03544,540867,سعال,answer,التحاليل اليومية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001083,ent_test_dd68aa784555,تحاليل مخبرية,Test,chunk_00192,ahd5k_03544,540867,تحاليل مخبرية,answer,التحاليل اليومية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001084,ent_diseasecondition_78b578d6c9c9,توقف القلب,DiseaseCondition,chunk_00193,ahd5k_00235,765015,توقف القلب,question,توقف القلب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001085,ent_diseasecondition_78b578d6c9c9,توقف القلب,DiseaseCondition,chunk_00193,ahd5k_00235,765015,توقف القلب,answer,توقف القلب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001086,ent_treatment_57dc56a67c59,تدليك القلب,Treatment,chunk_00193,ahd5k_00235,765015,تدليك القلب,answer,تدليك القلب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001087,ent_treatment_fb3321acf9db,الصدمة الكهربائية,Treatment,chunk_00193,ahd5k_00235,765015,الصدمة الكهربائية,answer,الصدمة الكهربائية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001088,ent_treatment_cd8907496d4c,الانعاش القلبي الرئوي,Treatment,chunk_00193,ahd5k_03232,477109,الانعاش القلبي الرئوي,answer,الانعاش القلبي الرئوي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001089,ent_treatment_5ceca1d872a8,حبه امادول,Treatment,chunk_00194,ahd5k_04623,400326,حبه امادول,question,حبه امادول,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001090,ent_treatment_546f9d2d4ff7,الماء المالح,Treatment,chunk_00194,ahd5k_04623,400326,الماء المالح,answer,الماء المالح,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001091,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,chunk_00195,ahd5k_03762,421283,حساسية,answer,اعراض الحساسية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001092,ent_treatment_43526f78a371,مضاد حيوي,Treatment,chunk_00195,ahd5k_04431,637222,مضاد حيوي,answer,مرهم مضاد حيوي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001093,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,chunk_00196,ahd5k_00065,784566,ارتفاع ضغط الدم,answer,"الأولفين هو نفس الدواء فولتارين , فالاثنان يحتووا على نفس المادة الفعالة ديكلوفيناك , ولكن الاسم التجاري مختلف , ولهم نفس الأعراض الجانبية .",llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001094,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,chunk_00196,ahd5k_03242,238032,ارتفاع ضغط الدم,answer,قد يعطى لك المهدئات لتقلصات العضلات والعقاقير من خلال الوريد (عن طريق الوريد) لعلاج ارتفاع ضغط الدم والإثارة والألم.,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001095,ent_symptom_b754f1a1e5a8,صداع,Symptom,chunk_00196,ahd5k_00065,784566,صداع,question,هل عقار اولفين المسكن له اثار جانبية مثل الفولتارين حيث اني مصاب بالصداع الشقيقه واحتاج مسكن قوي وشكرا,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
