entity_id,canonical_name,canonical_name_norm,entity_type,aliases,confidence,provider,model
ent_merge_001931,ناسور مهبلي كولوني,ناسور مهبلي كولوني,Symptom,"[""ناسور مهبلي كولوني""]|ناسور مهبلي كولوني",0.0,,
ent_merge_001932,نبض,نبض,Symptom,"""نبض قلبه""]|[""نبض""|نبض",0.0,,
ent_merge_001933,نزول قطرات دماء مع البراز,نزول قطرات دماء مع البراز,Symptom,"[""نزول قطرات دماء مع البراز""]|نزول قطرات دماء مع البراز",0.0,,
ent_merge_001934,نشفان,نشفان,Symptom,"[""نشفان""]|نشفان",0.0,,
ent_merge_001935,نفخ,نفخ,Symptom,"[""نفخ""]|نفخ",0.0,,
ent_merge_001936,نوبات,نوبات,Symptom,"[""نوبات""]|نوبات",0.0,,
ent_merge_001937,نوبة,نوبه,Symptom,"""نوبات عامة""|""نوبة""]|[""نوبات جزئية""|نوبة",0.0,,
ent_merge_001938,هيشان الشعر,هيشان الشعر,Symptom,"[""هيشان الشعر""]|هيشان الشعر",0.0,,
ent_merge_001939,b12,b12,Test,"[""b12""]|b12",0.0,,
ent_merge_001940,CBC التحليل الكامل للدم,cbc التحليل الكامل للدم,Test,"CBC التحليل الكامل للدم|[""CBC التحليل الكامل للدم""]",0.0,,
ent_merge_001941,Colonoscopy,colonoscopy,Test,"Colonoscopy|[""Colonoscopy""]",0.0,,
ent_merge_001942,CT-Scan,ct-scan,Test,"""تصوير إشعاعي""]|CT-Scan|[""CT-Scan""",0.0,,
ent_merge_001943,E.S.R.,e.s.r.,Test,"E.S.R.|[""E.S.R.""]",0.0,,
ent_merge_001944,ferritin,ferritin,Test,"[""ferritin""]|ferritin",0.0,,
ent_merge_001945,Genetics,genetics,Test,"Genetics|[""Genetics""]",0.0,,
ent_merge_001946,Hb A1c,hb a1c,Test,"Hb A1c|[""Hb A1c""]",0.0,,
ent_merge_001947,iron,iron,Test,"[""iron""]|iron",0.0,,
ent_merge_001948,Mammoraphy,mammoraphy,Test,"Mammoraphy|[""Mammoraphy""]",0.0,,
ent_merge_001949,MRI,mri,Test,"MRI|[""MRI""]",0.0,,
ent_merge_001950,Protein,protein,Test,"""بروتين""]|Protein|[""Protein""",0.0,,
ent_merge_001951,PTH,pth,Test,"""parathyroid hormone""]|PTH|[""PTH""",0.0,,
ent_merge_001952,إسهال او إمساك,اسهال او امساك,Test,"[""إسهال او إمساك""]|إسهال او إمساك",0.0,,
ent_merge_001953,اشعة تلفزيونية,اشعه تلفزيونيه,Test,"[""اشعة تلفزيونية""]|اشعة تلفزيونية",0.0,,
ent_merge_001954,البرولاكتين,البرولاكتين,Test,"""برولاكتين""]|[""البرولاكتين""|البرولاكتين",0.0,,
ent_merge_001955,التجاوب الجيني,التجاوب الجيني,Test,"[""التجاوب الجيني""]|التجاوب الجيني",0.0,,
ent_merge_001956,التطعيمات,التطعيمات,Test,"""التطعيمات""]|[""التطعيم""|التطعيمات",0.0,,
ent_merge_001957,الثيحال الريوي,الثيحال الريوي,Test,"[""الثيحال الريوي""]|الثيحال الريوي",0.0,,
ent_merge_001958,الجنين,الجنين,Test,"[""الجنين""]|الجنين",0.0,,
ent_merge_001959,الحيوانات المنوية,الحيوانات المنويه,Test,"""حيوانات منوية""]|[""الحيوانات المنوية""|الحيوانات المنوية",0.0,,
ent_merge_001960,الديم,الديم,Test,"[""الديم""]|الديم",0.0,,
ent_merge_001961,الغدة الجار درقية,الغده الجار درقيه,Test,"[""الغدة الجار درقية""]|الغدة الجار درقية",0.0,,
ent_merge_001962,القسطرة التشخيصية,القسطره التشخيصيه,Test,"""قسطرة تشخيصية""]|[""القسطرة التشخيصية""|القسطرة التشخيصية",0.0,,
ent_merge_001963,القولون,القولون,Test,"[""القولون""]|القولون",0.0,,
ent_merge_001964,الكلية,الكليه,Test,"""الكلية""]|[""kidney""|الكلية",0.0,,
ent_merge_001965,النسبة,النسبه,Test,"[""النسبة""]|النسبة",0.0,,
ent_merge_001966,الهرمون,الهرمون,Test,"[""الهرمون""]|الهرمون",0.0,,
ent_merge_001967,بزل الصدر,بزل الصدر,Test,"[""بزل الصدر""]|بزل الصدر",0.0,,
ent_merge_001968,بيليروبين,بيليروبين,Test,"""بيليروبين""]|[""bilirubin""|بيليروبين",0.0,,
ent_merge_001969,تحليل AMH,تحليل amh,Test,"[""تحليل AMH""]|تحليل AMH",0.0,,
ent_merge_001970,تحليل ASOT,تحليل asot,Test,"[""تحليل ASOT""]|تحليل ASOT",0.0,,
ent_merge_001971,تحليل ESR,تحليل esr,Test,"[""تحليل ESR""]|تحليل ESR",0.0,,
ent_merge_001972,تحليل التراكمي,تحليل التراكمي,Test,"[""تحليل التراكمي""]|تحليل التراكمي",0.0,,
ent_merge_001973,تحليل الحديد,تحليل الحديد,Test,"[""تحليل الحديد""]|تحليل الحديد",0.0,,
ent_merge_001974,تحليل السكر,تحليل السكر,Test,"""تحليل السكر التراكمى""]|[""تحليل السكر""|تحليل السكر",0.0,,
ent_merge_001975,تحليل الفيريتين,تحليل الفيريتين,Test,"[""تحليل الفيريتين""]|تحليل الفيريتين",0.0,,
ent_merge_001976,تحليل الكبد,تحليل الكبد,Test,"[""تحليل الكبد""]|تحليل الكبد",0.0,,
ent_merge_001977,تحليل براز شامل,تحليل براز شامل,Test,"""تحليل براز شامل""]|[""تحليل براز""|تحليل براز شامل",0.0,,
ent_merge_001978,تحليل صائم,تحليل صايم,Test,"[""تحليل صائم""]|تحليل صائم",0.0,,
ent_merge_001979,تصوير الجهاز البولي,تصوير الجهاز البولي,Test,"[""تصوير الجهاز البولي""]|تصوير الجهاز البولي",0.0,,
ent_merge_001980,تصوير بالموجات الفوق صوتية,تصوير بالموجات الفوق صوتيه,Test,"""تصوير بالموجات الفوق صوتية""]|[""تصوير""|تصوير بالموجات الفوق صوتية",0.0,,
ent_merge_001981,تلفزيون قلب,تلفزيون قلب,Test,"""تلفزيون قلب""]|[""تخطيط كهربائية القلب""|تلفزيون قلب",0.0,,
ent_merge_001982,حمض اليوريك,حمض اليوريك,Test,"""حمض اليوريك""]|[""تحليل الحمض""|حمض اليوريك",0.0,,
ent_merge_001983,خصائي الاطفال,خصايي الاطفال,Test,"[""خصائي الاطفال""]|خصائي الاطفال",0.0,,
ent_merge_001984,رسم قلب,رسم قلب,Test,"""رسم قلب""]|[""تحليل الحساسية""|رسم قلب",0.0,,
ent_merge_001985,سونار بطن وحوض مع انريمات الكبد,سونار بطن وحوض مع انريمات الكبد,Test,"""سونار بطن وحوض مع انريمات الكبد""]|[""سونار""|سونار بطن وحوض مع انريمات الكبد",0.0,,
ent_merge_001986,صورة دم,صوره دم,Test,"[""صورة دم""]|صورة دم",0.0,,
ent_merge_001987,فحص PCR,فحص pcr,Test,"[""فحص PCR""]|فحص PCR",0.0,,
ent_merge_001988,فحص البطن بالسونار,فحص البطن بالسونار,Test,"[""فحص البطن بالسونار""]|فحص البطن بالسونار",0.0,,
ent_merge_001989,فحص الثالاسيميا,فحص الثالاسيميا,Test,"[""فحص الثالاسيميا""]|فحص الثالاسيميا",0.0,,
ent_merge_001990,فحص الجرثومة الحلزونية,فحص الجرثومه الحلزونيه,Test,"""فحص الجرثومة الحلزونية""]|[""تحاليل مخبرية""|فحص الجرثومة الحلزونية",0.0,,
ent_merge_001991,فحص الدنا,فحص الدنا,Test,"[""فحص الدنا""]|فحص الدنا",0.0,,
ent_merge_001992,فحص الفقرات العنقية,فحص الفقرات العنقيه,Test,"[""فحص الفقرات العنقية""]|فحص الفقرات العنقية",0.0,,
ent_merge_001993,فحص بول,فحص بول,Test,"""فحص بول الطبي""]|[""فحص بول""|فحص بول",0.0,,
ent_merge_001994,فحص تحاليل مخبرية,فحص تحاليل مخبريه,Test,"[""فحص تحاليل مخبرية""]|فحص تحاليل مخبرية",0.0,,
ent_merge_001995,فحص دم للملاريا,فحص دم للملاريا,Test,"[""فحص دم للملاريا""]|فحص دم للملاريا",0.0,,
ent_merge_001996,فحص زراعة البلغم,فحص زراعه البلغم,Test,"""فحص زراعة البلغم""]|[""زراعة البلغم""|فحص زراعة البلغم",0.0,,
ent_merge_001997,فحص مجموعات الدم,فحص مجموعات الدم,Test,"[""فحص مجموعات الدم""]|فحص مجموعات الدم",0.0,,
ent_merge_001998,فحص نخاع العظم,فحص نخاع العظم,Test,"[""فحص نخاع العظم""]|فحص نخاع العظم",0.0,,
ent_merge_001999,فحوصات جينية,فحوصات جينيه,Test,"""فحوصات جينية""]|[""تحاليل جينية""|فحوصات جينية",0.0,,
ent_merge_002000,فوسفاتاز قلوية,فوسفاتاز قلويه,Test,"""فوسفاتاز قلوية""]|[""alkaline phosphatase""|فوسفاتاز قلوية",0.0,,
ent_merge_002001,قرص المعدة,قرص المعده,Test,"[""قرص المعدة""]|قرص المعدة",0.0,,
ent_merge_002002,مفصل الكتف,مفصل الكتف,Test,"[""مفصل الكتف""]|مفصل الكتف",0.0,,
ent_merge_002003,نظرية الخلية,نظريه الخليه,Test,"[""نظرية الخلية""]|نظرية الخلية",0.0,,
ent_merge_002004,Acetyl Salicylic Acid,acetyl salicylic acid,Treatment,"Acetyl Salicylic Acid|[""Acetyl Salicylic Acid""]",0.0,,
ent_merge_002005,AspicotK,aspicotk,Treatment,"AspicotK|[""AspicotK""]",0.0,,
ent_merge_002006,Dabigatran,dabigatran,Treatment,"Dabigatran|[""Dabigatran""]",0.0,,
ent_merge_002007,euthyrox,euthyrox,Treatment,"[""euthyrox""]|euthyrox",0.0,,
ent_merge_002008,Euthyrox25,euthyrox25,Treatment,"Euthyrox25|[""Euthyrox25""]",0.0,,
ent_merge_002009,GLUCOVIG,glucovig,Treatment,"GLUCOVIG|[""GLUCOVIG""]",0.0,,
ent_merge_002010,Hypersplenism,hypersplenism,Treatment,"""Hypersplenism""]|Hypersplenism|[""Hyperspleenism""",0.0,,
ent_merge_002011,IVF,ivf,Treatment,"IVF|[""IVF""]",0.0,,
ent_merge_002012,Meddrat,meddrat,Treatment,"""Medications""]|Meddrat|[""Meddrat""",0.0,,
ent_merge_002013,Radioactive Iodine,radioactive iodine,Treatment,"""Radioactive Iodine""]|Radioactive Iodine|[""Iodine-131""",0.0,,
ent_merge_002014,Tiroxine,tiroxine,Treatment,"""Tiroxine""]|Tiroxine|[""T4""",0.0,,
ent_merge_002015,Vitamin D,vitamin d,Treatment,"""Vitamin D""]|Vitamin D|[""Vit D""",0.0,,
ent_merge_002016,أبر جاهزة للحقن,ابر جاهزه للحقن,Treatment,"[""أبر جاهزة للحقن""]|أبر جاهزة للحقن",0.0,,
ent_merge_002017,أبيتنانت,ابيتنانت,Treatment,"""فيتامين""]|[""أبيتنانت""|أبيتنانت",0.0,,
ent_merge_002018,إدخال أنبوب لشفط السائل,ادخال انبوب لشفط السايل,Treatment,"[""إدخال أنبوب لشفط السائل""]|إدخال أنبوب لشفط السائل",0.0,,
ent_merge_002019,ادوية الحديد,ادويه الحديد,Treatment,"[""ادوية الحديد""]|ادوية الحديد",0.0,,
ent_merge_002020,أدوية بالفم,ادويه بالفم,Treatment,"[""أدوية بالفم""]|أدوية بالفم",0.0,,
ent_merge_002021,استاتين,استاتين,Treatment,"""استاتين 20 جرام""]|[""استاتين""|استاتين",0.0,,
ent_merge_002022,استئصال الإصبع السادسة,استيصال الاصبع السادسه,Treatment,"""استئصال الإصبع السادسة""]|[""استئصال""|استئصال الإصبع السادسة",0.0,,
ent_merge_002023,استئصال المرارة بالتنظير,استيصال المراره بالتنظير,Treatment,"""استئصال المرارة بالتنظير""]|[""استئصال المرارة""|استئصال المرارة بالتنظير",0.0,,
ent_merge_002024,افاستين,افاستين,Treatment,"[""افاستين""]|افاستين",0.0,,
ent_merge_002025,الادوات,الادوات,Treatment,"[""الادوات""]|الادوات",0.0,,
ent_merge_002026,الاستئصال الجراحي,الاستيصال الجراحي,Treatment,"[""الاستئصال الجراحي""]|الاستئصال الجراحي",0.0,,
ent_merge_002027,الافطار,الافطار,Treatment,"""حبوب او شوفان""]|[""الافطار""|الافطار",0.0,,
ent_merge_002028,الاقاحات المضادة,الاقاحات المضاده,Treatment,"[""الاقاحات المضادة""]|الاقاحات المضادة",0.0,,
ent_merge_002029,الاكثار من شرب الماء,الاكثار من شرب الماء,Treatment,"[""الاكثار من شرب الماء""]|الاكثار من شرب الماء",0.0,,
ent_merge_002030,الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم,الامتناع عن اعطاء اي اطعمه او سوايل عن طريق الفم,Treatment,"""الامتناع عن تناول الطعام""]|[""الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم""|الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم",0.0,,
ent_merge_002031,الانجح,الانجح,Treatment,"[""الانجح""]|الانجح",0.0,,
ent_merge_002032,الاندرال,الاندرال,Treatment,"""اندرال""]|[""الاندرال""|الاندرال",0.0,,
ent_merge_002033,الانعاش,الانعاش,Treatment,"""التنفس الصناعي""]|[""الانعاش""|الانعاش",0.0,,
ent_merge_002034,الانعاش القلبي,الانعاش القلبي,Treatment,"[""الانعاش القلبي""]|الانعاش القلبي",0.0,,
ent_merge_002035,الايزوتريتينوين,الايزوتريتينوين,Treatment,"[""الايزوتريتينوين""]|الايزوتريتينوين",0.0,,
ent_merge_002036,البروفين,البروفين,Treatment,"[""البروفين""]|البروفين",0.0,,
ent_merge_002037,البريمولوت ن,البريمولوت ن,Treatment,"[""البريمولوت ن""]|البريمولوت ن",0.0,,
ent_merge_002038,البقوليات,البقوليات,Treatment,"[""البقوليات""]|البقوليات",0.0,,
ent_merge_002039,التبرع بالدم,التبرع بالدم,Treatment,"""التبرع بالدم""]|[""التبرع""|التبرع بالدم",0.0,,
